timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:30.153,-357.0,-161.0,945.0,-4.0,0.0,-1.0,130,105,98,125,112,465,464,462
2025-02-20 16:33:30.169,-360.0,-153.0,948.0,-4.0,0.0,-1.0,128,105,96,127,112,463,464,463
2025-02-20 16:33:30.188,-358.0,-146.0,950.0,-5.0,1.0,-1.0,130,104,97,126,113,463,463,464
2025-02-20 16:33:30.211,-358.0,-150.0,946.0,-6.0,2.0,-1.0,129,104,96,126,113,461,462,465
2025-02-20 16:33:30.227,-362.0,-148.0,931.0,-6.0,1.0,-1.0,129,104,98,125,112,460,461,465
2025-02-20 16:33:30.248,-376.0,-170.0,925.0,-5.0,-1.0,0.0,127,106,97,126,113,460,460,465
2025-02-20 16:33:30.267,-351.0,-185.0,977.0,-1.0,-1.0,3.0,128,105,97,127,112,461,460,466
2025-02-20 16:33:30.284,-351.0,-173.0,1029.0,0.0,3.0,6.0,128,105,97,126,113,461,459,466
2025-02-20 16:33:30.304,-354.0,-163.0,1067.0,-3.0,6.0,7.0,129,105,97,126,113,462,460,466
2025-02-20 16:33:30.320,-346.0,-198.0,1103.0,-7.0,9.0,8.0,128,104,97,126,112,463,460,465
2025-02-20 16:33:30.338,-345.0,-241.0,1207.0,-11.0,15.0,15.0,129,105,97,126,113,462,462,465
